Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-tjbf,checkpoint-pkst,checkpoint-agtd,checkpoint-pcn8,checkpoint-aey2,checkpoint-3te2,checkpoint-y7bn,Question Key,Response
10,1574871153980,27/11/2019 16:12:33,1574871153761,0,27/11/2019 16:12:33,9424,11,questionnaire-9476,,3429879,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,19890
1,1574872781613,27/11/2019 16:39:41,1574872784145,0,27/11/2019 16:39:44,9424,11,questionnaire-9476,,3430104,p105,939444,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1600x912,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1574872887895,27/11/2019 16:41:27,1574872890417,0,27/11/2019 16:41:30,9424,11,questionnaire-9476,,3430104,p105,939444,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1600x912,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1574872887973,27/11/2019 16:41:27,1574872890420,0,27/11/2019 16:41:30,9424,11,questionnaire-9476,,3430104,p105,939444,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1600x912,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1574872887973,27/11/2019 16:41:27,1574872890420,0,27/11/2019 16:41:30,9424,11,questionnaire-9476,,3430104,p105,939444,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1600x912,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1574872887973,27/11/2019 16:41:27,1574872890421,0,27/11/2019 16:41:30,9424,11,questionnaire-9476,,3430104,p105,939444,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1600x912,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1574872887973,27/11/2019 16:41:27,1574872890421,0,27/11/2019 16:41:30,9424,11,questionnaire-9476,,3430104,p105,939444,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1600x912,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1574872887973,27/11/2019 16:41:27,1574872890421,0,27/11/2019 16:41:30,9424,11,questionnaire-9476,,3430104,p105,939444,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1600x912,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1574872887973,27/11/2019 16:41:27,1574872890421,0,27/11/2019 16:41:30,9424,11,questionnaire-9476,,3430104,p105,939444,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1600x912,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1574872887973,27/11/2019 16:41:27,1574872890422,0,27/11/2019 16:41:30,9424,11,questionnaire-9476,,3430104,p105,939444,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1600x912,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1574872887973,27/11/2019 16:41:27,1574872890422,0,27/11/2019 16:41:30,9424,11,questionnaire-9476,,3430104,p105,939444,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1600x912,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,106277
1,1575576904321,05/12/2019 20:15:04,1575576904443,0,05/12/2019 20:15:04,9424,11,questionnaire-9476,,3481579,p117,959305,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.50,1536x864,1536x674,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1575576946925,05/12/2019 20:15:46,1575576947046,0,05/12/2019 20:15:47,9424,11,questionnaire-9476,,3481579,p117,959305,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.50,1536x864,1519x674,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,5
3,1575576946989,05/12/2019 20:15:46,1575576947051,0,05/12/2019 20:15:47,9424,11,questionnaire-9476,,3481579,p117,959305,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.50,1536x864,1519x674,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,5
4,1575576946989,05/12/2019 20:15:46,1575576947052,0,05/12/2019 20:15:47,9424,11,questionnaire-9476,,3481579,p117,959305,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.50,1536x864,1519x674,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,4
5,1575576946989,05/12/2019 20:15:46,1575576947053,0,05/12/2019 20:15:47,9424,11,questionnaire-9476,,3481579,p117,959305,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.50,1536x864,1519x674,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,4
6,1575576946989,05/12/2019 20:15:46,1575576947053,0,05/12/2019 20:15:47,9424,11,questionnaire-9476,,3481579,p117,959305,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.50,1536x864,1519x674,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,4
7,1575576946989,05/12/2019 20:15:46,1575576947054,0,05/12/2019 20:15:47,9424,11,questionnaire-9476,,3481579,p117,959305,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.50,1536x864,1519x674,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,4
8,1575576946989,05/12/2019 20:15:46,1575576947055,0,05/12/2019 20:15:47,9424,11,questionnaire-9476,,3481579,p117,959305,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.50,1536x864,1519x674,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,5
9,1575576946989,05/12/2019 20:15:46,1575576947055,0,05/12/2019 20:15:47,9424,11,questionnaire-9476,,3481579,p117,959305,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.50,1536x864,1519x674,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,5
10,1575576946989,05/12/2019 20:15:46,1575576947055,0,05/12/2019 20:15:47,9424,11,questionnaire-9476,,3481579,p117,959305,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.50,1536x864,1519x674,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,42613
1,1575597013329,06/12/2019 01:50:13,1575597013314,0,06/12/2019 01:50:13,9424,11,questionnaire-9476,,3483052,p116,958711,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.108,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1575597021583,06/12/2019 01:50:21,1575597021583,0,06/12/2019 01:50:21,9424,11,questionnaire-9476,,3483052,p116,958711,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.108,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1575597021709,06/12/2019 01:50:21,1575597021585,0,06/12/2019 01:50:21,9424,11,questionnaire-9476,,3483052,p116,958711,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.108,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1575597021709,06/12/2019 01:50:21,1575597021585,0,06/12/2019 01:50:21,9424,11,questionnaire-9476,,3483052,p116,958711,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.108,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1575597021709,06/12/2019 01:50:21,1575597021585,0,06/12/2019 01:50:21,9424,11,questionnaire-9476,,3483052,p116,958711,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.108,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1575597021709,06/12/2019 01:50:21,1575597021586,0,06/12/2019 01:50:21,9424,11,questionnaire-9476,,3483052,p116,958711,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.108,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,1
7,1575597021709,06/12/2019 01:50:21,1575597021586,0,06/12/2019 01:50:21,9424,11,questionnaire-9476,,3483052,p116,958711,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.108,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,1
8,1575597021709,06/12/2019 01:50:21,1575597021586,0,06/12/2019 01:50:21,9424,11,questionnaire-9476,,3483052,p116,958711,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.108,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1575597021709,06/12/2019 01:50:21,1575597021586,0,06/12/2019 01:50:21,9424,11,questionnaire-9476,,3483052,p116,958711,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.108,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1575597021709,06/12/2019 01:50:21,1575597021586,0,06/12/2019 01:50:21,9424,11,questionnaire-9476,,3483052,p116,958711,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.108,1280x800,1280x800,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,8272
1,1575643573666,06/12/2019 14:46:13,1575643573525,0,06/12/2019 14:46:13,9424,11,questionnaire-9476,,3486452,p121,969453,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.108,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1575643597165,06/12/2019 14:46:37,1575643597113,0,06/12/2019 14:46:37,9424,11,questionnaire-9476,,3486452,p121,969453,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.108,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1575643597242,06/12/2019 14:46:37,1575643597115,0,06/12/2019 14:46:37,9424,11,questionnaire-9476,,3486452,p121,969453,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.108,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1575643597242,06/12/2019 14:46:37,1575643597115,0,06/12/2019 14:46:37,9424,11,questionnaire-9476,,3486452,p121,969453,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.108,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,5
5,1575643597242,06/12/2019 14:46:37,1575643597115,0,06/12/2019 14:46:37,9424,11,questionnaire-9476,,3486452,p121,969453,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.108,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,5
6,1575643597242,06/12/2019 14:46:37,1575643597115,0,06/12/2019 14:46:37,9424,11,questionnaire-9476,,3486452,p121,969453,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.108,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,3
7,1575643597242,06/12/2019 14:46:37,1575643597115,0,06/12/2019 14:46:37,9424,11,questionnaire-9476,,3486452,p121,969453,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.108,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,3
8,1575643597242,06/12/2019 14:46:37,1575643597115,0,06/12/2019 14:46:37,9424,11,questionnaire-9476,,3486452,p121,969453,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.108,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,3
9,1575643597242,06/12/2019 14:46:37,1575643597115,0,06/12/2019 14:46:37,9424,11,questionnaire-9476,,3486452,p121,969453,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.108,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,3
10,1575643597242,06/12/2019 14:46:37,1575643597115,0,06/12/2019 14:46:37,9424,11,questionnaire-9476,,3486452,p121,969453,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.108,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,23590
1,1575988376668,10/12/2019 14:32:56,1575988376586,0,10/12/2019 14:32:56,9424,11,questionnaire-9476,,3506498,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1575988397746,10/12/2019 14:33:17,1575988397671,0,10/12/2019 14:33:17,9424,11,questionnaire-9476,,3506498,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1575988397792,10/12/2019 14:33:17,1575988397672,0,10/12/2019 14:33:17,9424,11,questionnaire-9476,,3506498,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1575988397792,10/12/2019 14:33:17,1575988397672,0,10/12/2019 14:33:17,9424,11,questionnaire-9476,,3506498,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1575988397792,10/12/2019 14:33:17,1575988397672,0,10/12/2019 14:33:17,9424,11,questionnaire-9476,,3506498,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1575988397792,10/12/2019 14:33:17,1575988397672,0,10/12/2019 14:33:17,9424,11,questionnaire-9476,,3506498,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,4
7,1575988397792,10/12/2019 14:33:17,1575988397672,0,10/12/2019 14:33:17,9424,11,questionnaire-9476,,3506498,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,4
8,1575988397792,10/12/2019 14:33:17,1575988397673,0,10/12/2019 14:33:17,9424,11,questionnaire-9476,,3506498,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1575988397792,10/12/2019 14:33:17,1575988397673,0,10/12/2019 14:33:17,9424,11,questionnaire-9476,,3506498,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1575988397792,10/12/2019 14:33:17,1575988397673,0,10/12/2019 14:33:17,9424,11,questionnaire-9476,,3506498,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,21087
1,1576428174928,15/12/2019 16:42:54,1576428165534,0,15/12/2019 16:42:45,9424,11,questionnaire-9476,,3552408,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1576428193013,15/12/2019 16:43:13,1576428183641,0,15/12/2019 16:43:03,9424,11,questionnaire-9476,,3552408,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,5
3,1576428193090,15/12/2019 16:43:13,1576428183642,0,15/12/2019 16:43:03,9424,11,questionnaire-9476,,3552408,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,5
4,1576428193090,15/12/2019 16:43:13,1576428183642,0,15/12/2019 16:43:03,9424,11,questionnaire-9476,,3552408,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,5
5,1576428193090,15/12/2019 16:43:13,1576428183642,0,15/12/2019 16:43:03,9424,11,questionnaire-9476,,3552408,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,5
6,1576428193090,15/12/2019 16:43:13,1576428183642,0,15/12/2019 16:43:03,9424,11,questionnaire-9476,,3552408,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1576428193090,15/12/2019 16:43:13,1576428183642,0,15/12/2019 16:43:03,9424,11,questionnaire-9476,,3552408,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1576428193090,15/12/2019 16:43:13,1576428183643,0,15/12/2019 16:43:03,9424,11,questionnaire-9476,,3552408,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,3
9,1576428193090,15/12/2019 16:43:13,1576428183643,0,15/12/2019 16:43:03,9424,11,questionnaire-9476,,3552408,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,3
10,1576428193090,15/12/2019 16:43:13,1576428183643,0,15/12/2019 16:43:03,9424,11,questionnaire-9476,,3552408,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,18109
1,1576579497089,17/12/2019 10:44:57,1576579776534,0,17/12/2019 10:49:36,9424,11,questionnaire-9476,,3565205,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1265x544,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1576579573870,17/12/2019 10:46:13,1576579853359,0,17/12/2019 10:50:53,9424,11,questionnaire-9476,,3565205,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1576579573947,17/12/2019 10:46:13,1576579853362,0,17/12/2019 10:50:53,9424,11,questionnaire-9476,,3565205,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
