Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-tjbf,checkpoint-pkst,checkpoint-agtd,checkpoint-pcn8,checkpoint-aey2,checkpoint-3te2,checkpoint-y7bn,Question Key,Response
9,1575544849379,05/12/2019 11:20:49,1575544849240,0,05/12/2019 11:20:49,10226,2,questionnaire-9476,,3477219,p114,955381,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1920x1080,1920x966,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1575544849379,05/12/2019 11:20:49,1575544849240,0,05/12/2019 11:20:49,10226,2,questionnaire-9476,,3477219,p114,955381,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1920x1080,1920x966,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,22623
1,1575760444648,07/12/2019 23:14:04,1575760444490,0,07/12/2019 23:14:04,10226,2,questionnaire-9476,,3491990,p119,967329,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1575760480140,07/12/2019 23:14:40,1575760480074,0,07/12/2019 23:14:40,10226,2,questionnaire-9476,,3491990,p119,967329,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1575760480203,07/12/2019 23:14:40,1575760480076,0,07/12/2019 23:14:40,10226,2,questionnaire-9476,,3491990,p119,967329,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1575760480203,07/12/2019 23:14:40,1575760480076,0,07/12/2019 23:14:40,10226,2,questionnaire-9476,,3491990,p119,967329,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1575760480203,07/12/2019 23:14:40,1575760480076,0,07/12/2019 23:14:40,10226,2,questionnaire-9476,,3491990,p119,967329,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1575760480203,07/12/2019 23:14:40,1575760480076,0,07/12/2019 23:14:40,10226,2,questionnaire-9476,,3491990,p119,967329,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1575760480203,07/12/2019 23:14:40,1575760480076,0,07/12/2019 23:14:40,10226,2,questionnaire-9476,,3491990,p119,967329,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1575760480203,07/12/2019 23:14:40,1575760480076,0,07/12/2019 23:14:40,10226,2,questionnaire-9476,,3491990,p119,967329,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1575760480203,07/12/2019 23:14:40,1575760480076,0,07/12/2019 23:14:40,10226,2,questionnaire-9476,,3491990,p119,967329,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1575760480203,07/12/2019 23:14:40,1575760480076,0,07/12/2019 23:14:40,10226,2,questionnaire-9476,,3491990,p119,967329,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,35586
1,1575886356262,09/12/2019 10:12:36,1575904500156,-5,09/12/2019 10:15:00,10226,2,questionnaire-9476,,3495697,p118,965952,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.97,1280x800,1280x721,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1575886366659,09/12/2019 10:12:46,1575904510564,-5,09/12/2019 10:15:10,10226,2,questionnaire-9476,,3495697,p118,965952,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.97,1280x800,1280x721,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1575886366756,09/12/2019 10:12:46,1575904510567,-5,09/12/2019 10:15:10,10226,2,questionnaire-9476,,3495697,p118,965952,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.97,1280x800,1280x721,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1575886366756,09/12/2019 10:12:46,1575904510567,-5,09/12/2019 10:15:10,10226,2,questionnaire-9476,,3495697,p118,965952,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.97,1280x800,1280x721,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1575886366756,09/12/2019 10:12:46,1575904510567,-5,09/12/2019 10:15:10,10226,2,questionnaire-9476,,3495697,p118,965952,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.97,1280x800,1280x721,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1575886366756,09/12/2019 10:12:46,1575904510567,-5,09/12/2019 10:15:10,10226,2,questionnaire-9476,,3495697,p118,965952,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.97,1280x800,1280x721,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1575886366756,09/12/2019 10:12:46,1575904510568,-5,09/12/2019 10:15:10,10226,2,questionnaire-9476,,3495697,p118,965952,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.97,1280x800,1280x721,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1575886366756,09/12/2019 10:12:46,1575904510568,-5,09/12/2019 10:15:10,10226,2,questionnaire-9476,,3495697,p118,965952,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.97,1280x800,1280x721,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1575886366756,09/12/2019 10:12:46,1575904510568,-5,09/12/2019 10:15:10,10226,2,questionnaire-9476,,3495697,p118,965952,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.97,1280x800,1280x721,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1575886366756,09/12/2019 10:12:46,1575904510568,-5,09/12/2019 10:15:10,10226,2,questionnaire-9476,,3495697,p118,965952,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.97,1280x800,1280x721,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,10412
1,1575913124219,09/12/2019 17:38:44,1575913120410,0,09/12/2019 17:38:40,10226,2,questionnaire-9476,,3499793,p120,969092,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1575913148984,09/12/2019 17:39:08,1575913145270,0,09/12/2019 17:39:05,10226,2,questionnaire-9476,,3499793,p120,969092,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,5
3,1575913149062,09/12/2019 17:39:09,1575913145272,0,09/12/2019 17:39:05,10226,2,questionnaire-9476,,3499793,p120,969092,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,5
4,1575913149062,09/12/2019 17:39:09,1575913145272,0,09/12/2019 17:39:05,10226,2,questionnaire-9476,,3499793,p120,969092,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,4
5,1575913149062,09/12/2019 17:39:09,1575913145272,0,09/12/2019 17:39:05,10226,2,questionnaire-9476,,3499793,p120,969092,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,4
6,1575913149062,09/12/2019 17:39:09,1575913145272,0,09/12/2019 17:39:05,10226,2,questionnaire-9476,,3499793,p120,969092,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,4
7,1575913149062,09/12/2019 17:39:09,1575913145272,0,09/12/2019 17:39:05,10226,2,questionnaire-9476,,3499793,p120,969092,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,4
8,1575913149062,09/12/2019 17:39:09,1575913145272,0,09/12/2019 17:39:05,10226,2,questionnaire-9476,,3499793,p120,969092,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1575913149062,09/12/2019 17:39:09,1575913145272,0,09/12/2019 17:39:05,10226,2,questionnaire-9476,,3499793,p120,969092,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1575913149062,09/12/2019 17:39:09,1575913145273,0,09/12/2019 17:39:05,10226,2,questionnaire-9476,,3499793,p120,969092,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,24863
1,1576139518707,12/12/2019 08:31:58,1576139517036,0,12/12/2019 08:31:57,10226,2,questionnaire-9476,,3529419,p123,974834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1280x720,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1576139543267,12/12/2019 08:32:23,1576139541766,0,12/12/2019 08:32:21,10226,2,questionnaire-9476,,3529419,p123,974834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1263x720,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1576139543392,12/12/2019 08:32:23,1576139541767,0,12/12/2019 08:32:21,10226,2,questionnaire-9476,,3529419,p123,974834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1263x720,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1576139543392,12/12/2019 08:32:23,1576139541767,0,12/12/2019 08:32:21,10226,2,questionnaire-9476,,3529419,p123,974834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1263x720,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1576139543392,12/12/2019 08:32:23,1576139541767,0,12/12/2019 08:32:21,10226,2,questionnaire-9476,,3529419,p123,974834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1263x720,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1576139543392,12/12/2019 08:32:23,1576139541768,0,12/12/2019 08:32:21,10226,2,questionnaire-9476,,3529419,p123,974834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1263x720,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1576139543392,12/12/2019 08:32:23,1576139541768,0,12/12/2019 08:32:21,10226,2,questionnaire-9476,,3529419,p123,974834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1263x720,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1576139543392,12/12/2019 08:32:23,1576139541768,0,12/12/2019 08:32:21,10226,2,questionnaire-9476,,3529419,p123,974834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1263x720,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1576139543392,12/12/2019 08:32:23,1576139541768,0,12/12/2019 08:32:21,10226,2,questionnaire-9476,,3529419,p123,974834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1263x720,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1576139543392,12/12/2019 08:32:23,1576139541768,0,12/12/2019 08:32:21,10226,2,questionnaire-9476,,3529419,p123,974834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1263x720,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,24732
1,1576444274821,15/12/2019 21:11:14,1576444275609,0,15/12/2019 21:11:15,10226,2,questionnaire-9476,,3555164,p127,982700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x864,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1576444303745,15/12/2019 21:11:43,1576444304575,0,15/12/2019 21:11:44,10226,2,questionnaire-9476,,3555164,p127,982700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x864,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1576444303870,15/12/2019 21:11:43,1576444304577,0,15/12/2019 21:11:44,10226,2,questionnaire-9476,,3555164,p127,982700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x864,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1576444303870,15/12/2019 21:11:43,1576444304577,0,15/12/2019 21:11:44,10226,2,questionnaire-9476,,3555164,p127,982700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x864,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1576444303870,15/12/2019 21:11:43,1576444304578,0,15/12/2019 21:11:44,10226,2,questionnaire-9476,,3555164,p127,982700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x864,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1576444303870,15/12/2019 21:11:43,1576444304578,0,15/12/2019 21:11:44,10226,2,questionnaire-9476,,3555164,p127,982700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x864,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,6
7,1576444303870,15/12/2019 21:11:43,1576444304578,0,15/12/2019 21:11:44,10226,2,questionnaire-9476,,3555164,p127,982700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x864,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,6
8,1576444303870,15/12/2019 21:11:43,1576444304578,0,15/12/2019 21:11:44,10226,2,questionnaire-9476,,3555164,p127,982700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x864,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1576444303870,15/12/2019 21:11:43,1576444304578,0,15/12/2019 21:11:44,10226,2,questionnaire-9476,,3555164,p127,982700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x864,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1576444303870,15/12/2019 21:11:43,1576444304579,0,15/12/2019 21:11:44,10226,2,questionnaire-9476,,3555164,p127,982700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x864,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,28970
1,1576476146576,16/12/2019 06:02:26,1576472499983,1,16/12/2019 06:01:39,10226,2,questionnaire-9476,,3556056,p125,979036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.79,1280x720,1280x578,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1576476193045,16/12/2019 06:03:13,1576472546448,1,16/12/2019 06:02:26,10226,2,questionnaire-9476,,3556056,p125,979036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.79,1280x720,1263x578,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,3
3,1576476193108,16/12/2019 06:03:13,1576472546453,1,16/12/2019 06:02:26,10226,2,questionnaire-9476,,3556056,p125,979036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.79,1280x720,1263x578,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,3
4,1576476193108,16/12/2019 06:03:13,1576472546453,1,16/12/2019 06:02:26,10226,2,questionnaire-9476,,3556056,p125,979036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.79,1280x720,1263x578,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,1
5,1576476193108,16/12/2019 06:03:13,1576472546454,1,16/12/2019 06:02:26,10226,2,questionnaire-9476,,3556056,p125,979036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.79,1280x720,1263x578,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,1
6,1576476193108,16/12/2019 06:03:13,1576472546455,1,16/12/2019 06:02:26,10226,2,questionnaire-9476,,3556056,p125,979036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.79,1280x720,1263x578,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,6
7,1576476193108,16/12/2019 06:03:13,1576472546455,1,16/12/2019 06:02:26,10226,2,questionnaire-9476,,3556056,p125,979036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.79,1280x720,1263x578,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,6
8,1576476193108,16/12/2019 06:03:13,1576472546456,1,16/12/2019 06:02:26,10226,2,questionnaire-9476,,3556056,p125,979036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.79,1280x720,1263x578,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1576476193108,16/12/2019 06:03:13,1576472546456,1,16/12/2019 06:02:26,10226,2,questionnaire-9476,,3556056,p125,979036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.79,1280x720,1263x578,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1576476193108,16/12/2019 06:03:13,1576472546457,1,16/12/2019 06:02:26,10226,2,questionnaire-9476,,3556056,p125,979036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.79,1280x720,1263x578,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,46474
1,1580075217111,26/01/2020 21:46:57,1580075217016,0,26/01/2020 21:46:57,10226,2,questionnaire-9476,,3793679,p131,1053060,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1309x746,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580075247346,26/01/2020 21:47:27,1580075247270,0,26/01/2020 21:47:27,10226,2,questionnaire-9476,,3793679,p131,1053060,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1309x746,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
