Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-tjbf,checkpoint-pkst,checkpoint-agtd,checkpoint-pcn8,checkpoint-aey2,checkpoint-3te2,checkpoint-y7bn,Question Key,Response
10,1575988256208,10/12/2019 14:30:56,1575988256119,0,10/12/2019 14:30:56,9424,11,questionnaire-3aa4,,3506481,p122,969952,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 78.0.3904.70,1440x900,1440x900,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,42055
1,1576428040797,15/12/2019 16:40:40,1576428031424,0,15/12/2019 16:40:31,9424,11,questionnaire-3aa4,,3552392,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1576428061832,15/12/2019 16:41:01,1576428052502,0,15/12/2019 16:40:52,9424,11,questionnaire-3aa4,,3552392,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,5
3,1576428061910,15/12/2019 16:41:01,1576428052503,0,15/12/2019 16:40:52,9424,11,questionnaire-3aa4,,3552392,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,5
4,1576428061910,15/12/2019 16:41:01,1576428052504,0,15/12/2019 16:40:52,9424,11,questionnaire-3aa4,,3552392,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,4
5,1576428061910,15/12/2019 16:41:01,1576428052504,0,15/12/2019 16:40:52,9424,11,questionnaire-3aa4,,3552392,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,4
6,1576428061910,15/12/2019 16:41:01,1576428052504,0,15/12/2019 16:40:52,9424,11,questionnaire-3aa4,,3552392,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1576428061910,15/12/2019 16:41:01,1576428052504,0,15/12/2019 16:40:52,9424,11,questionnaire-3aa4,,3552392,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1576428061910,15/12/2019 16:41:01,1576428052504,0,15/12/2019 16:40:52,9424,11,questionnaire-3aa4,,3552392,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,3
9,1576428061910,15/12/2019 16:41:01,1576428052504,0,15/12/2019 16:40:52,9424,11,questionnaire-3aa4,,3552392,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,3
10,1576428061910,15/12/2019 16:41:01,1576428052504,0,15/12/2019 16:40:52,9424,11,questionnaire-3aa4,,3552392,p124,978336,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 78.0.3904.108,1440x900,1440x821,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,21080
1,1576579282444,17/12/2019 10:41:22,1576579561888,0,17/12/2019 10:46:01,9424,11,questionnaire-3aa4,,3565185,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1265x544,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1576579312159,17/12/2019 10:41:52,1576579591620,0,17/12/2019 10:46:31,9424,11,questionnaire-3aa4,,3565185,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1576579312253,17/12/2019 10:41:52,1576579591622,0,17/12/2019 10:46:31,9424,11,questionnaire-3aa4,,3565185,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1576579312253,17/12/2019 10:41:52,1576579591622,0,17/12/2019 10:46:31,9424,11,questionnaire-3aa4,,3565185,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1576579312253,17/12/2019 10:41:52,1576579591622,0,17/12/2019 10:46:31,9424,11,questionnaire-3aa4,,3565185,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1576579312253,17/12/2019 10:41:52,1576579591622,0,17/12/2019 10:46:31,9424,11,questionnaire-3aa4,,3565185,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,3
7,1576579312253,17/12/2019 10:41:52,1576579591622,0,17/12/2019 10:46:31,9424,11,questionnaire-3aa4,,3565185,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,3
8,1576579312253,17/12/2019 10:41:52,1576579591622,0,17/12/2019 10:46:31,9424,11,questionnaire-3aa4,,3565185,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1576579312253,17/12/2019 10:41:52,1576579591623,0,17/12/2019 10:46:31,9424,11,questionnaire-3aa4,,3565185,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1576579312253,17/12/2019 10:41:52,1576579591623,0,17/12/2019 10:46:31,9424,11,questionnaire-3aa4,,3565185,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,29735
1,1579999055947,26/01/2020 00:37:35,1579999058380,0,26/01/2020 00:37:38,9424,11,questionnaire-3aa4,,3789673,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1579999078792,26/01/2020 00:37:58,1579999081387,0,26/01/2020 00:38:01,9424,11,questionnaire-3aa4,,3789673,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1579999078886,26/01/2020 00:37:58,1579999081388,0,26/01/2020 00:38:01,9424,11,questionnaire-3aa4,,3789673,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1579999078886,26/01/2020 00:37:58,1579999081389,0,26/01/2020 00:38:01,9424,11,questionnaire-3aa4,,3789673,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1579999078886,26/01/2020 00:37:58,1579999081389,0,26/01/2020 00:38:01,9424,11,questionnaire-3aa4,,3789673,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1579999078886,26/01/2020 00:37:58,1579999081389,0,26/01/2020 00:38:01,9424,11,questionnaire-3aa4,,3789673,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1579999078886,26/01/2020 00:37:58,1579999081389,0,26/01/2020 00:38:01,9424,11,questionnaire-3aa4,,3789673,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1579999078886,26/01/2020 00:37:58,1579999081389,0,26/01/2020 00:38:01,9424,11,questionnaire-3aa4,,3789673,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1579999078886,26/01/2020 00:37:58,1579999081390,0,26/01/2020 00:38:01,9424,11,questionnaire-3aa4,,3789673,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1579999078886,26/01/2020 00:37:58,1579999081390,0,26/01/2020 00:38:01,9424,11,questionnaire-3aa4,,3789673,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,23010
1,1580576425201,01/02/2020 17:00:25,1580576425128,0,01/02/2020 17:00:25,9424,11,questionnaire-3aa4,,3838974,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580576450377,01/02/2020 17:00:50,1580576450333,0,01/02/2020 17:00:50,9424,11,questionnaire-3aa4,,3838974,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1580576450439,01/02/2020 17:00:50,1580576450334,0,01/02/2020 17:00:50,9424,11,questionnaire-3aa4,,3838974,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1580576450439,01/02/2020 17:00:50,1580576450335,0,01/02/2020 17:00:50,9424,11,questionnaire-3aa4,,3838974,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,4
5,1580576450439,01/02/2020 17:00:50,1580576450335,0,01/02/2020 17:00:50,9424,11,questionnaire-3aa4,,3838974,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,4
6,1580576450439,01/02/2020 17:00:50,1580576450335,0,01/02/2020 17:00:50,9424,11,questionnaire-3aa4,,3838974,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,4
7,1580576450439,01/02/2020 17:00:50,1580576450335,0,01/02/2020 17:00:50,9424,11,questionnaire-3aa4,,3838974,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,4
8,1580576450439,01/02/2020 17:00:50,1580576450335,0,01/02/2020 17:00:50,9424,11,questionnaire-3aa4,,3838974,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1580576450439,01/02/2020 17:00:50,1580576450335,0,01/02/2020 17:00:50,9424,11,questionnaire-3aa4,,3838974,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1580576450439,01/02/2020 17:00:50,1580576450336,0,01/02/2020 17:00:50,9424,11,questionnaire-3aa4,,3838974,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,25209
1,1580690769363,03/02/2020 00:46:09,1580690769278,0,03/02/2020 00:46:09,9424,11,questionnaire-3aa4,,3844307,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580690825534,03/02/2020 00:47:05,1580690825467,0,03/02/2020 00:47:05,9424,11,questionnaire-3aa4,,3844307,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1580690825613,03/02/2020 00:47:05,1580690825470,0,03/02/2020 00:47:05,9424,11,questionnaire-3aa4,,3844307,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1580690825613,03/02/2020 00:47:05,1580690825470,0,03/02/2020 00:47:05,9424,11,questionnaire-3aa4,,3844307,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1580690825613,03/02/2020 00:47:05,1580690825470,0,03/02/2020 00:47:05,9424,11,questionnaire-3aa4,,3844307,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1580690825613,03/02/2020 00:47:05,1580690825470,0,03/02/2020 00:47:05,9424,11,questionnaire-3aa4,,3844307,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,3
7,1580690825613,03/02/2020 00:47:05,1580690825470,0,03/02/2020 00:47:05,9424,11,questionnaire-3aa4,,3844307,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,3
8,1580690825613,03/02/2020 00:47:05,1580690825470,0,03/02/2020 00:47:05,9424,11,questionnaire-3aa4,,3844307,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580690825613,03/02/2020 00:47:05,1580690825471,0,03/02/2020 00:47:05,9424,11,questionnaire-3aa4,,3844307,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580690825613,03/02/2020 00:47:05,1580690825471,0,03/02/2020 00:47:05,9424,11,questionnaire-3aa4,,3844307,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,56193
1,1580739798784,03/02/2020 14:23:18,1580739800649,0,03/02/2020 14:23:20,9424,11,questionnaire-3aa4,,3847783,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x625,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580739816902,03/02/2020 14:23:36,1580739818730,0,03/02/2020 14:23:38,9424,11,questionnaire-3aa4,,3847783,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1580739816979,03/02/2020 14:23:36,1580739818735,0,03/02/2020 14:23:38,9424,11,questionnaire-3aa4,,3847783,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1580739816979,03/02/2020 14:23:36,1580739818737,0,03/02/2020 14:23:38,9424,11,questionnaire-3aa4,,3847783,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1580739816979,03/02/2020 14:23:36,1580739818739,0,03/02/2020 14:23:38,9424,11,questionnaire-3aa4,,3847783,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1580739816979,03/02/2020 14:23:36,1580739818740,0,03/02/2020 14:23:38,9424,11,questionnaire-3aa4,,3847783,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,1
7,1580739816979,03/02/2020 14:23:36,1580739818741,0,03/02/2020 14:23:38,9424,11,questionnaire-3aa4,,3847783,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,1
8,1580739816979,03/02/2020 14:23:36,1580739818741,0,03/02/2020 14:23:38,9424,11,questionnaire-3aa4,,3847783,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1580739816979,03/02/2020 14:23:36,1580739818742,0,03/02/2020 14:23:38,9424,11,questionnaire-3aa4,,3847783,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1580739816979,03/02/2020 14:23:36,1580739818743,0,03/02/2020 14:23:38,9424,11,questionnaire-3aa4,,3847783,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,18095
1,1580945553958,05/02/2020 23:32:33,1580945552787,0,05/02/2020 23:32:32,9424,11,questionnaire-3aa4,,3870911,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580945569811,05/02/2020 23:32:49,1580945568511,0,05/02/2020 23:32:48,9424,11,questionnaire-3aa4,,3870911,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,5
